"cause","effect"
"CCNA2","HIRA"
"CCNA2","RBL1"
"CCNB1","CDC25A"
"CCNB1","CDC25C"
"CCNB1","PBK"
"CCNB1","PCNA"
"CCNB1","PKMYT1"
"CCNB1","PLK1"
"CCNB1","PTMA"
"CCNB2","CDK2"
"CCNB2","MCM2"
"CCNC","CDK8"
"CCND1","KAT2B"
"CCND2","RB1"
"CCNE1","SKP2"
"CCNE2","CDK2"
"CCNE2","SUMO2"
"CCNG1","MDM2"
"CCNH","CDK7"
"CCNK","CCDC85B"
"CCNK","CDK2"
"CCNK","DVL3"
"CCNK","KCNRG"
"CCNK","POLR2A"
"CCNT1","HEXIM1"
"CCR1","CCL3"
"CCR1","JAK1"
"CCR2","CCL11"
"CCR2","CCL13"
"CCR2","CCL2"
"CCR2","CCL8"
"CCR2","CCR5"
"CCR2","JAK2"
"CCR3","CCL11"
"CCR3","CCL13"
"CCR3","CCL3"
"CCR3","CCL3L1"
"CCR3","CCL5"
"CCR3","CCL7"
"CCR3","FGR"
"CCR3","HCK"
"CCR4","ADRBK2"
"CCR4","CCL17"
"CCR4","CCL22"
"CCR4","CCL5"
"CCR5","CD4"
"CCR5","CXCR4"
"CCR5","GNAI2"
"CCR5","JAK2"
"CCR5","LCK"
"CCR5","PTK2B"
"CCR5","TXK"
"CCR7","CCL19"
"CCR7","CCL21"
"CCR7","CCR10"
"CCR8","CCL4"
"CCS","YWHAG"
"CCT2","YWHAG"
"CCT5","IKBKAP"
"CCT5","TBC1D17"
"CCT7","RAP1B"
"CCT7","SSSCA1"
"CD14","ITGB2"
"CD14","TLR2"
"CD151","ITGB1"
"CD19","BTK"
"CD19","CD22"
"CD19","CD79A"
"CD19","CD79B"
"CD19","CR2"
"CD19","FYN"
"CD19","LYN"
"CD19","PLCG2"
"CD19","RBM12"
"CD19","VAV1"
"CD1D","B2M"
"CD1D","CD74"
"CD1D","PTPRC"
"CD2","CD5"
"CD2","CD58"
"CD2","PSTPIP1"
"CD2","SH3KBP1"
"CD22","LCP2"
"CD226","FYN"
"CD226","ITGB2"
"CD244","LAT"
"CD244","SH2D1A"
"CD247","CD2"
"CD247","CD3D"
"CD247","CD5"
"CD247","CSK"
"CD247","DOCK2"
"CD247","FYN"
"CD247","JAK3"
"CD247","LCK"
"CD247","PTPRC"
"CD247","SH2B3"
"CD247","SLA"
"CD247","SLA2"
"CD247","TRAT1"
"CD27","TRAF2"
"CD28","CD247"
"CD28","CD4"
"CD28","CD80"
"CD28","CD86"
"CD28","GRAP2"
"CD28","ITK"
"CD28","LCK"
"CD28","PIK3CG"
"CD28","PTPRC"
"CD2AP","PKD2"
"CD2AP","PSTPIP1"
"CD2AP","WTIP"
"CD2BP2","PRPF6"
"CD38","CD4"
"CD38","LCK"
"CD3D","CD3E"
"CD3E","CD79B"
"CD3E","LCK"
"CD3E","NCK2"
"CD3EAP","TAF1A"
"CD3G","CD3D"
"CD3G","CD3E"
"CD4","CD2"
"CD4","CD5"
"CD4","CXCL12"
"CD4","CXCR4"
"CD4","HLA-DPA1"
"CD4","HLA-DQA2"
"CD4","HLA-DQB1"
"CD4","IL16"
"CD4","KCNAB2"
"CD4","LAT"
"CD4","LCK"
"CD4","PTPRC"
"CD40","BIRC3"
"CD40","CAV1"
"CD40","CD40LG"
"CD40","HSPA4"
"CD40","JAK3"
"CD40","MS4A1"
"CD40","TRAF1"
"CD44","CD4"
"CD44","SRGN"
"CD44","TGFBR2"
"CD46","YES1"
"CD47","PTK2"
"CD47","UBQLN1"
"CD48","CD2"
"CD48","CD244"
"CD48","EEF1D"
"CD48","FYN"
"CD48","LCK"
"CD5","CD6"
"CD5","PRKCB"
"CD53","CD2"
"CD53","CD4"
"CD53","IL2"
"CD53","IL4"
"CD59","SRC"
"CD72","BLNK"
"CD79A","BLK"
"CD79A","BLNK"
"CD79A","CD5"
"CD79A","FYN"
"CD79A","HCLS1"
"CD79B","CD5"
"CD79B","FYN"
"CD79B","LCK"
"CD79B","PTK2"
"CD80","CTLA4"
"CD81","INO80B"
"CD82","EGFR"
"CD82","IGSF8"
"CD82","ITGB2"
"CD86","CTLA4"
"CD8A","CD3D"
"CD8A","CD8B"
"CD8A","HLA-A"
"CD8A","LAT"
"CD8A","LCK"
"CD8A","PTPRC"
"CD9","CD38"
"CD93","COL1A1"
"CD93","COL1A2"
"CD93","COL4A1"
"CD93","COL4A2"
"CD93","F12"
"CD93","MSN"
"CD93","RANBP1"
"CD99","FTH1"
"CD99","KPNB1"
"CDC20","APC"
"CDC20","CCNA2"
"CDC20","PTTG1"
"CDC25A","CCNE1"
"CDC25A","CDK2"
"CDC25B","CSNK2A1"
"CDC25B","MELK"
"CDC25C","CCNA2"
"CDC25C","PCNA"
"CDC37","BTBD10"
"CDC37","CDK2"
"CDC37","CDK5"
"CDC37","GCH1"
"CDC37","RPS15A"
"CDC37","SAFB"
"CDC42","BNIP2"
"CDC42","CASP7"
"CDC42","DOCK7"
"CDC42","DOCK8"
"CDC42","FNBP1"
"CDC42","ITSN1"
"CDC42","MAP3K4"
"CDC42","MAPK8"
"CDC42","METAP2"
"CDC42","MYO9A"
"CDC42","PAK2"
"CDC42","PLD1"
"CDC42","PRKCI"
"CDC42","STAU1"
"CDC42","UBR1"
"CDC5L","PLRG1"
"CDC6","CDK2"
"CDC7","CDK2"
"CDH1","CASP3"
"CDH1","CASP8"
"CDH1","CSE1L"
"CDH1","CTNND1"
"CDH1","EGFR"
"CDH1","GSK3B"
"CDH1","IQGAP1"
"CDH13","MAPK6"
"CDH15","CTNNA1"
"CDH15","CTNNB1"
"CDH2","CDH11"
"CDH2","CTNNA1"
"CDH2","CTNNB1"
"CDH24","CTNNB1"
"CDH5","CTNNB1"
"CDH5","CTNND1"
"CDH5","VIM"
"CDK2","CDT1"
"CDK2","COIL"
"CDK2","HIRA"
"CDK2","PCNA"
"CDK2","RBL1"
"CDK2","RBL2"
"CDK2","UHRF2"
"CDK3","CDC37"
"CDK4","CDC37"
"CDK4","CDKN2A"
"CDK4","MCM2"
"CDK4","RB1"
"CDK4","RFC4"
"CDK5","CDC37"
"CDK5","CDK5RAP1"
"CDK5","SET"
"CDK5R1","CDK5RAP2"
"CDK5R1","SET"
"CDK5RAP1","EXOSC3"
"CDK6","CCND2"
"CDK6","CDC37"
"CDK6","MCM2"
"CDK6","RB1"
"CDK7","GTF2H2"
"CDK9","CCNT1"
"CDK9","CDC34"
"CDK9","MED21"
"CDK9","RB1"
"CDK9","SUPT5H"
"CDKL1","SMURF1"
"CDKN1A","APLP1"
"CDKN1A","CCNA1"
"CDKN1A","CCND3"
"CDKN1A","CDC6"
"CDKN1A","MCM10"
"CDKN1B","CCND1"
"CDKN1B","CDK2"
"CDKN1B","KPNA5"
"CDKN2A","SERTAD1"
"CDKN2C","CDKN2A"
"CDKN3","CDC25A"
"CDKN3","CDK2"
"CDT1","CCNA2"
"CDT1","CDK2"
"CDT1","GMNN"
"CDT1","MCM6"
"CDX2","HNF1A"
"CEACAM1","SHC1"
"CEBPA","ATF2"
"CEBPA","EP300"
"CEBPA","RB1"
"CEBPA","RBL1"
"CEBPA","RFC1"
"CEBPA","SOX8"
"CEBPA","SPI1"
"CEBPB","ATF2"
"CEBPB","CEBPA"
"CEBPB","CEBPD"
"CEBPB","CREB1"
"CEBPB","CREBBP"
"CEBPB","DDIT3"
"CEBPB","EP300"
"CEBPB","HMGA1"
"CEBPB","MED23"
"CEBPB","MYB"
"CEBPB","NFKB1"
"CEBPB","RB1"
"CEBPB","SMAD3"
"CEBPB","SMARCC1"
"CEBPB","SP1"
"CEBPB","SPI1"
"CEBPB","SPIB"
"CEBPD","CEBPE"
"CEBPE","BATF3"
"CEBPE","DDIT3"
"CEBPE","SPI1"
"CEBPZ","UBE3A"
"CELSR2","GARS"
"CENPB","ANXA7"
"CENPB","CSNK2B"
"CENPB","GSK3B"
"CENPB","PIN1"
"CENPB","RPS6KA6"
"CENPJ","YWHAG"
"CEP55","POM121"
"CEP57","UIMC1"
"CEP70","CCDC85B"
"CEP70","CDC73"
"CEP70","MCM10"
"CEP76","CCNK"
"CEP76","COIL"
"CEP76","PAICS"
"CFDP1","CSNK2A1"
"CFH","THBS1"
"CFL1","ATXN1"
"CFL1","CLCN5"
"CFLAR","CASP10"
"CFLAR","CASP3"
"CFLAR","DAXX"
"CFLAR","PSEN2"
"CFLAR","RIPK1"
"CFLAR","RIPK2"
"CFTR","PRKAA1"
"CFTR","SNAP23"
"CGN","TJP2"
"CHAF1A","TRIM28"
"CHAF1B","CDK2"
"CHAF1B","CHAF1A"
"CHAF1B","RBBP4"
"CHAT","PRKCE"
"CHD3","CTBP1"
"CHD3","FAM134A"
"CHD3","GPS2"
"CHEK1","CDC25A"
"CHEK1","CDC25B"
"CHEK1","CDC25C"
"CHEK2","CDC25A"
"CHEK2","CDC25C"
"CHEK2","KPNA2"
"CHEK2","MDC1"
"CHEK2","PLK1"
"CHFR","EEF1G"
"CHM","RAB7A"
"CHML","RAB1A"
"CHMP2A","VPS4A"
"CHMP2A","VPS4B"
"CHMP2B","CENPF"
"CHMP4A","CHMP4B"
"CHMP4B","PIAS2"
"CHN1","CDK5"
"CHN1","CDK5R1"
"CHPF","PIN1"
"CHRM3","CSNK1A1"
"CHRM3","GPRASP1"
"CHRM4","GPRASP1"
"CHRM5","GPRASP1"
"CHUK","ANXA13"
"CHUK","CDC37"
"CHUK","CTNNB1"
"CHUK","DSP"
"CHUK","EIF2AK2"
"CHUK","HSP90AB1"
"CHUK","IKBKAP"
"CHUK","IKBKG"
"CHUK","MAP3K7"
"CHUK","PRKCI"
"CHUK","PRKDC"
"CHUK","TANK"
"CIB1","NRIP1"
"CIB1","PLK2"
"CIB1","PRKDC"
"CIITA","KAT2B"
"CIRBP","ATXN1"
"CIRBP","PRMT1"
"CITED1","EP300"
"CKAP5","AURKA"
"CLEC3B","ANXA7"
"CLEC3B","RPS6KA6"
"CLEC4M","ICAM3"
"CLIC1","AKAP9"
"CLIC1","PIP5K1B"
"CLINT1","CLTC"
"CLINT1","YWHAG"
"CLK1","PIAS4"
"CLOCK","ARNTL2"
"CLSPN","ATR"
"CLTA","HIP1"
"CLTA","MAP1LC3B"
"CLTB","CLTC"
"CLTB","HIP1"
"CLTB","PQBP1"
"CLTC","AP1G1"
"CLTC","CLTA"
"CLTC","EPN1"
"CLTC","HIP1"
"CLTC","PICALM"
"CLTC","SCYL2"
"CLTC","SNX9"
"CLTC","TNK2"
"CLTC","TOM1"
"CLTC","YWHAG"
"CMA1","MMP1"
"CMA1","PFN1"
"CNKSR1","ARHGEF1"
"CNKSR1","RHPN1"
"CNKSR2","SHANK3"
"CNOT1","CNOT2"
"CNOT1","CNOT8"
"CNOT4","CNOT8"
"CNOT6","CNOT8"
"CNOT7","CDK2"
"CNOT7","CNOT6"
"CNPY4","ARL4D"
"CNR2","GNA15"
"CNTF","IL6ST"
"CNTF","LIFR"
"CNTN1","MAPK6"
"CNTN1","NOTCH1"
"CNTNAP1","FYN"
"CNTNAP1","PTPRB"
"CNTNAP1","SRC"
"COIL","CDK2"
"COIL","KLHL8"
"COIL","SART3"
"COIL","TGS1"
"COL13A1","HSPG2"
"COL18A1","FBLN2"
"COL1A1","BGN"
"COL1A1","COL7A1"
"COL1A1","DCN"
"COL1A1","FN1"
"COL1A1","IGFBP3"
"COL1A1","NID1"
"COL1A1","PDGFB"
"COL1A1","PRELP"
"COL1A1","SPARC"
"COL1A1","TGFBI"
"COL1A1","TXN"
"COL1A1","VWF"
"COL1A2","APP"
"COL1A2","BGN"
"COL1A2","DCN"
"COL1A2","FN1"
"COL1A2","ITGB3"
"COL1A2","LUM"
"COL1A2","PLA2G4A"
"COL1A2","SPARC"
"COL1A2","TGFBI"
"COL1A2","VWF"
"COL25A1","APP"
"COL2A1","ANXA5"
"COL2A1","COL9A2"
"COL2A1","PKD1"
"COL3A1","PCOLCE"
"COL3A1","SPARC"
"COL3A1","THBS1"
"COL4A1","APP"
"COL4A1","COL4A2"
"COL4A1","FBLN2"
"COL4A1","NID1"
"COL4A2","ANTXR2"
"COL4A2","CSNK2B"
"COL4A3","TGFBI"
"COL4A3BP","POM121"
"COL4A4","ANTXR2"
"COL4A4","FBLN2"
"COL4A5","DAZAP2"
"COL4A5","FN1"
"COL4A6","FBLN2"
"COL4A6","FN1"
"COL5A1","THBS1"
"COL7A1","LAMA5"
"COL8A1","EFEMP2"
"COL8A1","UBQLN4"
"COL8A1","VCL"
"COMMD1","CUL1"
"COMT","TRIP13"
"COPA","ARFGAP1"
"COPA","STX8"
"COPA","TMED2"
"COPB1","ADAM19"
"COPB1","MAPK14"
"COPB1","PRKCE"
"COPB1","RYR2"
"COPB1","TRIM37"
"COPB1","USO1"
"COPE","CBL"
"COPS3","COPS4"
"COPS3","IKBKG"
"COPS4","CCDC85B"
"COPS4","COPS2"
"COPS4","COPS5"
"COPS4","USHBP1"
"COPS6","ANXA7"
"COPS6","BTBD2"
"COPS6","CDKN2C"
"COPS6","COPS2"
"COPS6","COX17"
"COPS6","EP300"
"COPS6","ERH"
"COPS6","GPS1"
"COPS6","MNAT1"
"COPS6","PMF1"
"COPS6","SNRPG"
"COPS6","STX5"
"COPS7A","GPS1"
"COPS7A","PMF1"
"COPS7B","PMF1"
"COPS8","COPS2"
"COX17","COPS6"
"COX5A","COPS6"
"CP","LTF"
"CPE","BDNF"
"CPNE4","BCOR"
"CPSF1","MCM2"
"CPSF1","POLR2A"
"CPSF1","TAF13"
"CPSF6","KLHL12"
"CPSF6","NUDT21"
"CPSF6","PLSCR1"
"CPSF6","WWP1"
"CR1","CR2"
"CRCT1","IGSF21"
"CREB1","ATF1"
"CREB1","CREBBP"
"CREB1","DYRK1A"
"CREB1","FHL5"
"CREB1","GLI2"
"CREB1","KCNIP3"
"CREB1","SMARCA5"
"CREB1","YY1"
"CREB3","CREB3L1"
"CREB3","DDIT3"
"CREB3","NFIL3"
"CREB3L3","BATF3"
"CREBBP","AR"
"CREBBP","ATF1"
"CREBBP","CEBPD"
"CREBBP","CREB1"
"CREBBP","CRX"
"CREBBP","E2F5"
"CREBBP","EP300"
"CREBBP","ETS1"
"CREBBP","GABPA"
"CREBBP","GLI3"
"CREBBP","HIF1A"
"CREBBP","HMGA1"
"CREBBP","HSF1"
"CREBBP","JDP2"
"CREBBP","KAT2B"
"CREBBP","KLF13"
"CREBBP","KLF5"
"CREBBP","MSH6"
"CREBBP","MSX1"
"CREBBP","MYB"
"CREBBP","MYBL1"
"CREBBP","NCOA1"
"CREBBP","NCOA2"
"CREBBP","NCOA3"
"CREBBP","NCOA6"
"CREBBP","NEUROG1"
"CREBBP","NFATC2"
"CREBBP","NFE2L2"
"CREBBP","NFIC"
"CREBBP","POLR2A"
"CREBBP","PROX1"
"CREBBP","RBBP4"
"CREBBP","SERTAD1"
"CREBBP","SERTAD2"
"CREBBP","SMAD3"
"CREBBP","SNIP1"
"CREBBP","SPI1"
"CREBBP","SRCAP"
"CREBBP","STAT2"
"CREBBP","TCF12"
"CREBBP","TGS1"
"CREBBP","TRAM2"
"CREBBP","TRERF1"
"CREBBP","TRIP10"
"CREBBP","ZBTB17"
"CREBBP","ZBTB2"
"CRELD1","COPS6"
"CRK","ABL1"
"CRK","ATXN1"
"CRK","BUB1"
"CRK","CBL"
"CRK","CBLC"
"CRK","DOCK1"
"CRK","EGFR"
"CRK","EPS15"
"CRK","FRS2"
"CRK","GAB1"
"CRK","IRS2"
"CRK","MAP4K1"
"CRK","MAP4K5"
"CRK","MAPK8"
"CRK","NEDD9"
"CRK","PIK3R1"
"CRK","PTK2"
"CRK","PXN"
"CRK","RAPGEF1"
"CRK","SH3BP1"
"CRK","SOS1"
"CRK","WEE1"
"CRK","XPO1"
"CRKL","ABL1"
"CRKL","BCAR1"
"CRKL","CBL"
"CRKL","CBLB"
"CRKL","CRK"
"CRKL","GAB1"
"CRKL","INSR"
"CRKL","KIDINS220"
"CRKL","MAP4K1"
"CRKL","MAP4K5"
"CRKL","PIK3R1"
"CRKL","SOS1"
"CRKL","SOS2"
"CRKL","TGFB1I1"
"CRKL","WAS"
"CRLF2","JAK2"
"CRMP1","EIF2S2"
"CRMP1","VIM"
"CRX","CREBBP"
"CRY1","MDFI"
"CRY1","PER2"
"CRY1","PER3"
"CRY1","TIMELESS"
"CRY2","PER2"
"CRYAB","HSPB1"
"CSE1L","KPNA6"
"CSE1L","YWHAG"
"CSF1","GAB3"
"CSF1","TNF"
"CSF1R","CSF1"
"CSF1R","FYN"
"CSF1R","GRAP2"
"CSF1R","INPP5D"
"CSF1R","LYN"
"CSF1R","SOCS1"
"CSF1R","SOCS3"
"CSF2RA","CSF2"
"CSF2RA","CSF2RB"
"CSF2RA","KIT"
"CSF2RA","LYN"
"CSF2RB","FES"
"CSF2RB","FYN"
"CSF2RB","HCK"
"CSF2RB","JAK2"
"CSF2RB","KDR"
"CSF2RB","KIT"
"CSF2RB","LCK"
"CSF2RB","LYN"
"CSF2RB","PRKCB"
"CSF2RB","SYK"
"CSF3R","CISH"
"CSF3R","HCK"
"CSF3R","INPP5D"
"CSF3R","JAK2"
"CSF3R","LCK"
"CSF3R","LYN"
"CSF3R","SOCS3"
"CSK","GJA1"
"CSK","GSN"
"CSK","HCK"
"CSK","HNRNPK"
"CSK","PTPN12"
"CSK","PTPN18"
"CSK","RB1"
"CSNK1A1","AXIN1"
"CSNK1A1","BID"
"CSNK1A1","CTNNB1"
"CSNK1A1","KPNB1"
"CSNK1A1","YWHAQ"
"CSNK1E","RBX1"
"CSNK1G2","C2orf44"
"CSNK2A1","ACAT2"
"CSNK2A1","AIP"
"CSNK2A1","BDP1"
"CSNK2A1","BRF1"
"CSNK2A1","CDC25B"
"CSNK2A1","CDC37"
"CSNK2A1","CLTB"
"CSNK2A1","CTDP1"
"CSNK2A1","DVL3"
"CSNK2A1","GTF2A1"
"CSNK2A1","HDAC2"
"CSNK2A1","MGMT"
"CSNK2A1","OGT"
"CSNK2A1","PIN4"
"CSNK2A1","PLEKHO1"
"CSNK2A1","PPP1R8"
"CSNK2A1","RANGAP1"
"CSNK2A1","RNF7"
"CSNK2A1","TOP1"
"CSNK2A2","CLTB"
"CSNK2A2","GTF2A1"
"CSNK2A2","PPP1R8"
"CSNK2A2","SMURF1"
"CSNK2B","ACTR1B"
"CSNK2B","ARAF"
"CSNK2B","BCCIP"
"CSNK2B","BTF3"
"CSNK2B","CCDC115"
"CSNK2B","CDC34"
"CSNK2B","CPSF3L"
"CSNK2B","CSNK2A1"
"CSNK2B","CTNNB1"
"CSNK2B","DACT1"
"CSNK2B","EIF5"
"CSNK2B","FAF1"
"CSNK2B","FIBP"
"CSNK2B","FKBP3"
"CSNK2B","GADD45GIP1"
"CSNK2B","GNB5"
"CSNK2B","ITSN1"
"CSNK2B","LYST"
"CSNK2B","PIN1"
"CSNK2B","RNF126"
"CSNK2B","RNF7"
"CSNK2B","RPL13"
"CSNK2B","RPL5"
"CSNK2B","STAU1"
"CSNK2B","STK16"
"CSNK2B","TOP2B"
"CSNK2B","TP53BP2"
"CSNK2B","USO1"
"CSNK2B","WDR18"
"CST3","ATXN1"
"CST3","PDPK1"
"CSTF2","CHD3"
"CSTF2","IKBKAP"
"CTBP1","CBX4"
"CTBP1","EP300"
"CTBP1","HDAC2"
"CTBP1","KAT2B"
"CTBP1","RB1"
"CTBP1","RBBP5"
"CTBP1","SIN3A"
"CTBP2","BAZ2B"
"CTBP2","EP300"
"CTCF","HMGB1"
"CTCF","POLR2A"
"CTDP1","GTF2F1"
"CTDP1","POLR2B"
"CTDP1","SNRNP70"
"CTDP1","SNRPB"
"CTDP1","TCEA1"
"CTDSP1","GTF2F1"
"CTGF","HSPG2"
"CTGF","NOV"
"CTNNA1","ACTN1"
"CTNNA1","CTNNB1"
"CTNNA1","TJP2"
"CTNNAL1","NEK1"
"CTNNB1","APC"
"CTNNB1","AXIN2"
"CTNNB1","BTRC"
"CTNNB1","CBY1"
"CTNNB1","CDK6"
"CTNNB1","CHD8"
"CTNNB1","CSNK2A1"
"CTNNB1","DSC3"
"CTNNB1","DVL1"
"CTNNB1","EP300"
"CTNNB1","GSK3B"
"CTNNB1","PIN1"
"CTNNB1","PTPN14"
"CTNNB1","RUVBL2"
"CTNNB1","TRIP10"
"CTNNB1","ZFYVE9"
"CTNNBIP1","JUP"
"CTNND1","ERBB2IP"
"CTNND1","GSK3B"
"CTNND1","YWHAG"
"CTSB","ACAN"
"CTSB","CST7"
"CTSB","SPHK1"
"CTSD","CST3"
"CTSD","PSAP"
"CTSD","SERPINA4"
"CTSG","CXCL12"
"CTSG","CXCR4"
"CTSG","GP1BA"
"CTSK","SPARC"
"CTTN","ARHGAP8"
"CUL1","CAND1"
"CUL2","CAND1"
"CUL3","CAND1"
"CUL3","RBX1"
"CUL4A","CAND1"
"CUL4B","CAND1"
"CUL5","COPS2"
"CUL5","COPS4"
"CUL5","COPS6"
"CUL5","COPS7A"
"CUL5","RBX1"
"CUL5","SMURF1"
"CUX1","CREBBP"
"CXADR","LNX1"
"CXCL10","CCR3"
"CXCL10","DPP4"
"CXCL10","IGFBP7"
"CXCL11","CCR3"
"CXCL11","DPP4"
"CXCL12","FN1"
"CXCL13","CCL21"
"CXCL9","CCR3"
"CXCL9","DPP4"
"CXCR3","CXCL10"
"CXCR3","CXCL11"
"CXCR3","CXCL13"
"CXCR3","CXCL9"
"CXCR4","ARRB2"
"CXCR4","CD4"
"CXCR4","CXCL12"
"CXCR4","JAK1"
"CXCR4","JAK2"
"CXCR4","JAK3"
"CXCR4","PTPRC"
"CXCR4","SOCS1"
"CXCR4","SOCS3"
"CXCR4","VAV1"
"CXCR5","CXCL13"
"CYBA","NCF4"
"CYBB","NCF4"
"CYTH1","ARFRP1"
"CYTH1","TRIM23"
"CYTH2","ARFGAP1"
"CYTH2","CCDC120"
"CYTH2","MAPK6"
"CYTH2","SOS1"
"DAAM1","PRPF40A"
"DAB1","CDK5"
"DAB1","CRK"
"DAB1","CRKL"
"DAB1","ITGB3"
"DAB1","PLCG1"
"DAB2","AP2M1"
"DAB2","ATXN1L"
"DAB2","AXIN1"
"DAB2","DIP2A"
"DAB2","MIB1"
"DAB2","PIN1"
"DAB2","SH3KBP1"
"DAB2","SMURF2"
"DAB2","TGFBR1"
"DACH1","EYA3"
"DACH1","SIN3A"
"DACT1","TK1"
"DAG1","DMD"
"DAG1","MAGI1"
"DAG1","UTRN"
"DAG1","WWP1"
"DAPK1","MAPK1"
"DAPP1","PLCG2"
"DARC","CCL17"
"DARC","CCL5"
"DARS","PIK3R3"
"DAXX","HDAC1"
"DAXX","MCRS1"
"DAZAP2","ATXN1L"
"DAZAP2","DCUN1D1"
"DAZAP2","TLE1"
"DBF4","CDC7"
"DBF4","MCM2"
"DBF4","MCM3"
"DBF4","MCM7"
"DBF4B","CDC7"
"DBI","RAD23A"
"DBI","RAD23B"
"DBP","TEF"
"DCN","COL4A1"
"DCN","FBN1"
"DCN","FLNA"
"DCN","FN1"
"DCN","MMP3"
"DCN","THBS1"
"DCP1A","YWHAG"
"DCP2","DCP1A"
"DDAH2","CDC73"
"DDB1","SKP2"
"DDB2","E2F1"
"DDIT3","CEBPE"
"DDIT3","CREB3"
"DDIT3","FOSL1"
"DDR1","FRS2"
"DDR1","PLCG1"
"DDR1","SNAPIN"
"DDR2","COL1A1"
"DDR2","COL3A1"
"DDX1","CSTF2"
"DDX17","SORBS3"
"DDX18","INADL"
"DDX20","HDAC2"
"DDX20","SIN3A"
"DDX24","C9orf9"
"DDX24","EP300"
"DDX24","TRDMT1"
"DDX3X","XPO1"
"DEF6","BEGAIN"
"DEF6","RAC2"
"DEK","SRRM1"
"DES","PKD1"
"DFNB31","MYO15A"
"DGCR14","LYST"
"DGKZ","MAPK6"
"DGKZ","RB1"
"DGKZ","RBL1"
"DHFR","HSPD1"
"DHX9","DDX20"
"DHX9","ILF3"
"DHX9","PCNA"
"DHX9","POLR2A"
"DHX9","SNRPB"
"DIABLO","XIAP"
"DIAPH1","CDC7"
"DIAPH1","PKD2"
"DIS3","EXOSC5"
"DIS3","SKIV2L2"
"DIS3L2","COPS6"
"DIS3L2","VCL"
"DISC1","YWHAG"
"DKC1","MAPK6"
"DKK3","IGLON5"
"DKK3","UBQLN4"
"DLEU1","ARL8B"
"DLG1","ADAM17"
"DLG1","AKAP5"
"DLG1","ATP2B4"
"DLG1","CASK"
"DLG1","CNKSR2"
"DLG1","CTNNA1"
"DLG1","EPB41"
"DLG1","GRIK2"
"DLG1","GRIN2A"
"DLG1","KCNA4"
"DLG1","KCNJ2"
"DLG1","KIF1B"
"DLG1","LRRC1"
"DLG1","MAPK12"
"DLG1","MYO6"
"DLG1","PBK"
"DLG1","PTEN"
"DLG1","TANC1"
"DLG1","WAS"
"DLG2","ABCA1"
"DLG3","CACNG2"
"DLG3","DLG1"
"DLG3","DLGAP4"
"DLG3","KIF1B"
"DLG3","MAPK12"
"DLG4","ACTN2"
"DLG4","ATP2B2"
"DLG4","BEGAIN"
"DLG4","ERBB2"
"DLG4","FYN"
"DLG4","GLS2"
"DLG4","GRIN2D"
"DLG4","LRP1"
"DLG4","MAP1A"
"DLG4","MAPK12"
"DLG4","PTK2B"
"DLG4","SCN5A"
"DLG4","SYNGAP1"
"DLG5","ABCA1"
"DLG5","BTBD10"
"DLG5","DLST"
"DLGAP2","SORBS2"
"DLGAP5","TRIM37"
"DLL1","MAGI2"
"DLL1","NOTCH1"
"DLL4","NOTCH1"
"DLST","ARIH2"
"DLST","NAP1L1"
"DMAP1","ING1"
"DMD","DTNA"
"DMD","KRT19"
"DMD","KRT8"
"DMD","UTRN"
"DNAJA1","FZR1"
"DNAJA1","SUMO4"
"DNAJA3","HSPA1A"
"DNAJA3","RAD51"
"DNAJA3","USP7"
"DNAJB1","HSPA1A"
"DNAJB11","CEP70"
"DNAJB6","USP8"
"DNAJC14","LYST"
"DNAJC3","EIF2AK3"
"DNM1","ITSN1"
"DNM1","KIAA1377"
"DNM1","PFN2"
"DNM1","SNAP25"
"DNM1L","GSK3B"
"DNM2","NAP1L1"
"DNM2","SPRY2"
"DNMT1","CBX1"
"DNMT1","DNMT3A"
"DNMT1","DNMT3B"
"DNMT1","HDAC1"
"DNMT1","PCNA"
"DNMT1","SUV39H1"
"DNMT3A","CBX1"
"DNMT3A","DNMT3B"
"DNMT3B","HDAC2"
"DNMT3B","NCAPG"
"DNMT3B","SMARCA5"
"DNMT3B","SUV39H1"
"DOCK2","VAV1"
"DOCK7","ANXA7"
"DOCK7","PPP2CB"
"DOCK7","RPP14"
"DOCK7","TK1"
"DOCK7","YWHAG"
"DOK1","ABL1"
"DOK1","CRKL"
"DOK1","CSK"
"DOK1","FES"
"DOK1","FYN"
"DOK1","GRB10"
"DOK1","HCK"
"DOK1","LCK"
"DOK1","MAP4K4"
"DOK1","RASA1"
"DOK1","YES1"
"DOK2","KIAA1279"
"DOK2","LCK"
"DOK3","LYN"
"DOK4","SRC"
"DPP4","CCL11"
"DPP4","CD4"
"DPP4","CXCR4"
"DPP4","FAP"
"DPP4","PTPRC"
"DPPA2","MCM10"
"DPPA2","U2AF2"
"DPY30","DYDC1"
"DPYSL2","CRMP1"
"DRAP1","DR1"
"DRAP1","FOXH1"
"DRAP1","ZEB1"
"DRD1","DNAJC14"
"DRD1","EPB41L2"
"DRD2","EPB41"
"DRD2","EPB41L1"
"DRD2","GNAZ"
"DRD2","KCNJ6"
"DRD2","KCNJ9"
"DRD3","MPDZ"
"DRD4","NCK1"
"DST","COL17A1"
"DST","ERBB2IP"
"DST","PRKD2"
"DTNA","DTNBP1"
"DTNBP1","ABI3"
"DTNBP1","CCND3"
"DTNBP1","DGCR6L"
"DTX1","NOTCH1"
