"cause","effect"
"BRCA2","RAD51"
"BRCA2","SHFM1"
"BRCC3","SNAPC5"
"BRD4","RFC1"
"BRD7","BTBD2"
"BRD7","HIST2H2BE"
"BRD7","HIST4H4"
"BRD8","TRRAP"
"BRF1","GTF3C3"
"BRF1","GTF3C4"
"BRF1","GTF3C5"
"BRF1","RBL1"
"BRF1","RBL2"
"BRMS1","RBBP4"
"BRMS1","RBP1"
"BRMS1","SAP30"
"BRMS1","SIN3A"
"BRSK1","CDC25B"
"BSG","PDLIM7"
"BSG","SLC2A4"
"BSPRY","ZYX"
"BTBD2","BRD7"
"BTC","EGFR"
"BTK","BLNK"
"BTK","DAPP1"
"BTK","FAS"
"BTK","GNG2"
"BTK","HCK"
"BTK","ITK"
"BTK","LYN"
"BTK","MAN2B1"
"BTK","MYD88"
"BTK","PIK3AP1"
"BTK","PIP4K2A"
"BTK","PLCG2"
"BTK","PRKCB"
"BTK","PRKCQ"
"BTK","SH3BP5"
"BTK","SYK"
"BTK","TEC"
"BTK","TLR4"
"BTK","VAV1"
"BTK","WAS"
"BTRC","CDC34"
"BTRC","DBN1"
"BTRC","FBXW11"
"BTRC","HNRNPU"
"BTRC","KIAA0947"
"BTRC","SKP1"
"BTRC","UBQLN2"
"BTRC","WEE1"
"BTRC","YAP1"
"BUB1","AP3B1"
"BUB1","APC"
"BUB1","BUB3"
"BUB1","CDC20"
"BUB1","PLK1"
"BUB1B","BRCA2"
"BUB1B","CDC20"
"C10orf10","QKI"
"C10orf10","USHBP1"
"C10orf12","EHMT2"
"C10orf88","CLTC"
"C11orf30","CBX1"
"C11orf49","UBE3A"
"C11orf58","KIAA1377"
"C11orf58","MBTPS1"
"C11orf58","POLR2C"
"C11orf58","RPLP1"
"C11orf58","SF3B1"
"C14orf1","PQBP1"
"C14orf1","SNRPG"
"C16orf74","UNC119"
"C19orf57","C19orf25"
"C19orf60","MDFI"
"C1D","PRKDC"
"C1QA","C1QB"
"C1QA","C1R"
"C1QA","CR1"
"C1QA","HIPK3"
"C1QB","DEFA1"
"C20orf195","SSSCA1"
"C2orf44","CSNK1G1"
"C2orf44","PDPK1"
"C3","C2"
"C3","CFP"
"C3","CR1"
"C3","CR2"
"C3","CTSG"
"C3","LRP1"
"C3","MASP1"
"C3AR1","C3"
"C4A","CST3"
"C4orf17","CHD3"
"C5AR1","ARRB2"
"C5AR1","GNAI2"
"C5AR1","WAS"
"C6orf136","CSNK2B"
"C7orf25","CEP70"
"C7orf25","UBE2D1"
"C8orf33","CEP70"
"C8orf33","CRELD2"
"C8orf33","FEZ1"
"C8orf33","IMMT"
"C9orf114","CSNK2B"
"CABLES1","CCNA1"
"CABLES2","CDK5"
"CABP1","CACNA1A"
"CABP2","NMT1"
"CACHD1","PEBP1"
"CACHD1","XAB2"
"CACNA1C","SRI"
"CACYBP","SIAH2"
"CACYBP","SKP1"
"CAD","PPP2CA"
"CADPS2","DMD"
"CADPS2","MEGF10"
"CALCOCO1","KRT15"
"CALCOCO1","TBC1D17"
"CALCOCO2","DAZAP2"
"CALCOCO2","FASTK"
"CALCOCO2","LNX1"
"CALCOCO2","MCM10"
"CALCOCO2","PIAS4"
"CALCOCO2","VPS72"
"CALM1","CCNE1"
"CALM1","EGFR"
"CALM1","FER"
"CALM1","HMMR"
"CALM1","MYLK"
"CALM1","RALB"
"CALM1","RYR1"
"CALR","APOB"
"CALR","APP"
"CALR","ARRB1"
"CALR","B2M"
"CALR","LPL"
"CALR","PDIA3"
"CALR","PLP1"
"CALR","TAPBP"
"CALR","TRAF6"
"CALU","PLCB2"
"CAMK1","EIF4G3"
"CAMK1","HDAC5"
"CAMK2A","ACTN1"
"CAMK2D","VIM"
"CAMK2G","CABP2"
"CAMLG","CAMK2A"
"CAMLG","EGFR"
"CAMP","LBP"
"CANX","BCAP31"
"CANX","CD3D"
"CANX","CFTR"
"CANX","EBI3"
"CANX","GRIA1"
"CANX","MBTPS1"
"CANX","PDIA3"
"CANX","PRKCSH"
"CANX","SMURF2"
"CAP2","PRPF40A"
"CAPN1","CASP14"
"CAPN1","CREG1"
"CAPN1","SPTAN1"
"CAPN2","CAPNS1"
"CAPN2","TNS1"
"CAPN3","YWHAQ"
"CAPNS1","ARHGEF6"
"CAPNS1","ATP5J2"
"CAPNS1","CDK4"
"CAPNS1","DRG1"
"CAPNS1","GNB2"
"CAPNS1","RAB1A"
"CAPRIN1","AKAP10"
"CAPZA1","CD2AP"
"CAPZA1","SH3KBP1"
"CAPZB","RPP14"
"CARD11","IKBKG"
"CARD11","TRAF1"
"CARD9","CCDC85B"
"CARD9","KIAA0408"
"CARHSP1","TSC22D1"
"CASK","ATP2B4"
"CASK","CADM1"
"CASK","EPB41"
"CASK","GRIN2A"
"CASK","KCNJ12"
"CASK","LIN7B"
"CASK","PARK2"
"CASK","PRKD2"
"CASK","RAB3A"
"CASK","SDC3"
"CASK","TANC1"
"CASP1","BCL2L1"
"CASP1","CARD8"
"CASP1","MAPT"
"CASP1","PAK1"
"CASP1","PLA2G4A"
"CASP10","RB1"
"CASP2","CASP7"
"CASP2","CFLAR"
"CASP2","CSNK2A1"
"CASP2","DSP"
"CASP2","KPNA2"
"CASP2","RAI1"
"CASP2","RB1"
"CASP3","ADD1"
"CASP3","AIFM1"
"CASP3","BIRC5"
"CASP3","BIRC6"
"CASP3","BLM"
"CASP3","CASP10"
"CASP3","CASP6"
"CASP3","CASP8"
"CASP3","CDC27"
"CASP3","CDC42"
"CASP3","EIF2AK2"
"CASP3","EIF2S1"
"CASP3","EIF3J"
"CASP3","EIF4G2"
"CASP3","HNRNPU"
"CASP3","HTT"
"CASP3","IL16"
"CASP3","MDM2"
"CASP3","MDM4"
"CASP3","NEDD4"
"CASP3","PAK2"
"CASP3","PICALM"
"CASP3","PKN1"
"CASP3","PKN2"
"CASP3","PRKDC"
"CASP3","PSIP1"
"CASP3","RAD51"
"CASP3","RB1"
"CASP3","RFC1"
"CASP3","ROCK1"
"CASP3","SRP72"
"CASP3","STK24"
"CASP3","STK3"
"CASP3","STK4"
"CASP3","TGM2"
"CASP3","TOP1"
"CASP3","USO1"
"CASP4","CASP10"
"CASP4","DSP"
"CASP4","NOD1"
"CASP4","PLA2G4A"
"CASP4","SERPINB9"
"CASP7","CLSPN"
"CASP7","NEDD4"
"CASP7","PSIP1"
"CASP7","PSME3"
"CASP7","RAD21"
"CASP7","RAD51"
"CASP7","RB1"
"CASP8","APAF1"
"CASP8","BCL2"
"CASP8","CASP10"
"CASP8","CASP3"
"CASP8","CFLAR"
"CASP8","CHUK"
"CASP8","CTNNB1"
"CASP8","DEDD2"
"CASP8","EIF2AK2"
"CASP8","HIP1"
"CASP8","IKBKG"
"CASP8","KRT18"
"CASP8","MAP1LC3B"
"CASP8","NOL3"
"CASP8","PCYT1A"
"CASP8","PIAS1"
"CASP8","PICALM"
"CASP8","RB1"
"CASP8","RIPK1"
"CASP8","RYBP"
"CASP8","STK24"
"CASP8","USO1"
"CASP9","MAPK3"
"CASP9","PRKCZ"
"CASR","PRKCB"
"CAST","CAPNS1"
"CAST","CASP1"
"CAST","CASP3"
"CAST","CASP7"
"CAST","PPFIA1"
"CAT","ABL2"
"CAT","PTPN11"
"CATSPER1","EFEMP2"
"CAV1","ABCB1"
"CAV1","APP"
"CAV1","BMX"
"CAV1","BSG"
"CAV1","CSK"
"CAV1","EGFR"
"CAV1","GJA1"
"CAV1","GJA3"
"CAV1","HRAS"
"CAV1","INSR"
"CAV1","MALL"
"CAV1","MAPK1"
"CAV1","NOS3"
"CAV1","PLD1"
"CAV1","PPP1CA"
"CAV1","PTEN"
"CAV1","PTGS2"
"CAV1","SOS1"
"CAV1","STRN"
"CAV1","TGFBR1"
"CAV1","TRAF6"
"CAV1","TRPC1"
"CAV2","CAV1"
"CAV2","EGFR"
"CAV2","GOLGB1"
"CAV2","MALL"
"CAV2","RASA1"
"CBFA2T2","SIN3A"
"CBFB","RUNX1"
"CBL","ABL1"
"CBL","CD2AP"
"CBL","EGFR"
"CBL","INSR"
"CBL","ITCH"
"CBL","KRT18"
"CBL","LYN"
"CBL","NOTCH1"
"CBL","PRKCA"
"CBL","PSMC1"
"CBL","SCN5A"
"CBL","SH3KBP1"
"CBL","SORBS1"
"CBL","SORBS2"
"CBL","SPRY2"
"CBL","TRAF6"
"CBL","UBASH3B"
"CBL","UBE2G1"
"CBL","UBE2L3"
"CBL","YWHAB"
"CBL","YWHAG"
"CBL","YWHAQ"
"CBL","YWHAZ"
"CBLB","ARHGEF7"
"CBLB","CRY1"
"CBLB","GORASP2"
"CBLB","NEDD4"
"CBLB","RNF11"
"CBLB","SH3KBP1"
"CBLB","SORBS3"
"CBLB","SPRY2"
"CBLC","SPRY2"
"CBX1","CBX3"
"CBX1","CBX5"
"CBX1","TRIM24"
"CBX3","TAF4"
"CBX4","CTBP1"
"CBX4","RB1"
"CBX4","RING1"
"CBX5","CBX1"
"CBX5","CHAF1A"
"CBX5","MIS12"
"CBX5","TAF4"
"CBX5","TRIM24"
"CBX5","TRIM28"
"CBX8","RING1"
"CBY1","AGTPBP1"
"CCAR1","BRD7"
"CCDC106","COPS6"
"CCDC116","CCDC85B"
"CCDC33","RBMX"
"CCDC7","CIAO1"
"CCDC85B","C19orf25"
"CCDC85B","C20orf195"
"CCDC85B","FAM50B"
"CCDC85B","LDOC1"
"CCDC85B","NRIP1"
"CCDC85B","PKN1"
"CCDC85B","PLOD3"
"CCDC85B","POLR2L"
"CCDC85B","RBM7"
"CCDC85B","SCNM1"
"CCDC85B","SF3A3"
"CCDC85B","VPS72"
"CCDC88C","DVL1"
"CCDC90B","NIPSNAP3A"
"CCHCR1","POLR2C"
"CCL11","CCR5"
"CCL13","CCR5"
"CCL17","VCAM1"
"CCL19","CCL22"
"CCL19","CCR10"
"CCL19","CXCL13"
"CCL2","CCR1"
"CCL2","CCR5"
"CCL2","MMP3"
"CCL21","CTSD"
"CCL21","IGFBP7"
"CCL22","DPP4"
"CCL22","VCAM1"
"CCL3","SRGN"
"CCL3L1","CCR5"
"CCL3L3","CCR5"
"CCL4","CCL3"
"CCL4","CCR1"
"CCL4","CCR5"
"CCL5","CCR1"
"CCL5","CCR5"
"CCL5","IGFBP7"
"CCL5","PIGR"
"CCL5","SDC4"
"CCL7","AES"
"CCL7","CCR1"
"CCL7","CCR5"
"CCL7","MMP1"
"CCL7","MMP13"
"CCL8","CCR1"
"CCL8","CCR3"
"CCL8","CCR5"
"CCNA1","CDK2"
"CCNA1","RB1"
"CCNA2","CDK2"
"CCNA2","RBL1"
"CCNB1","CDC25A"
"CCNB1","CDC25C"
"CCNB1","CDKN1A"
"CCNB1","PBK"
"CCNB1","PCNA"
"CCNB1","PKMYT1"
"CCNB1","PLK1"
"CCNB1","PTMA"
"CCNB2","MCM2"
"CCNC","CDK8"
"CCND1","MCM10"
"CCND1","PCNA"
"CCND2","RB1"
"CCNE2","CDK2"
"CCNE2","CDKN1C"
"CCNE2","SUMO2"
"CCNG1","CDKN2A"
"CCNG1","MDM2"
"CCNH","CDK7"
"CCNK","CCDC85B"
"CCNK","CDK2"
"CCNK","DVL3"
"CCNK","KCNRG"
"CCNK","POLR2A"
"CCNT1","HEXIM1"
"CCNT2","CDK9"
"CCR1","CCL3"
"CCR1","JAK1"
"CCR2","CCL13"
"CCR2","CCL16"
"CCR2","CCL2"
"CCR2","CCL8"
"CCR2","CCR5"
"CCR2","JAK2"
"CCR3","CCL11"
"CCR3","CCL13"
"CCR3","CCL7"
"CCR3","FGR"
"CCR3","HCK"
"CCR4","ADRBK2"
"CCR4","CCL17"
"CCR4","CCL22"
"CCR4","CCL5"
"CCR5","ADRBK1"
"CCR5","AFP"
"CCR5","CD4"
"CCR5","CXCR4"
"CCR5","GNAI2"
"CCR5","JAK2"
"CCR5","LCK"
"CCR5","PTK2B"
"CCR5","TXK"
"CCR7","CCL19"
"CCR7","CCL21"
"CCR8","CCL17"
"CCR8","CCL4"
"CCS","SOD1"
"CCS","YWHAG"
"CCT2","YWHAG"
"CCT3","PAFAH1B2"
"CCT3","SSSCA1"
"CCT3","VHL"
"CCT5","TBC1D17"
"CCT7","ATP5C1"
"CCT7","RCC1"
"CCT7","SSSCA1"
"CD14","ITGB2"
"CD14","LTF"
"CD14","TLR2"
"CD151","ITGA6"
"CD151","ITGB1"
"CD151","PTGFRN"
"CD163","CSNK2B"
"CD19","BTK"
"CD19","CD22"
"CD19","CD79A"
"CD19","CD79B"
"CD19","CR2"
"CD19","FYN"
"CD19","MAPK1"
"CD19","PIK3R1"
"CD19","PLCG2"
"CD19","SYK"
"CD19","VAV1"
"CD1B","PSAP"
"CD1D","B2M"
"CD1D","CD74"
"CD1D","PTPRC"
"CD2","CD5"
"CD2","CD58"
"CD2","PSTPIP1"
"CD2","SH3KBP1"
"CD22","LCP2"
"CD226","FYN"
"CD226","ITGB2"
"CD226","PVRL2"
"CD244","LAT"
"CD244","SH2D1A"
"CD247","CD2"
"CD247","CD3D"
"CD247","CD5"
"CD247","CSK"
"CD247","DOCK2"
"CD247","FYN"
"CD247","JAK3"
"CD247","LCK"
"CD247","PTPN3"
"CD247","PTPRC"
"CD247","SH2B3"
"CD247","SHC1"
"CD247","SLA"
"CD247","SLA2"
"CD247","TRAT1"
"CD27","SIVA1"
"CD27","TRAF2"
"CD28","CD247"
"CD28","CD4"
"CD28","CD80"
"CD28","CD86"
"CD28","GRAP2"
"CD28","ITK"
"CD28","LCK"
"CD28","PIK3CG"
"CD28","PTPRC"
"CD2AP","HCK"
"CD2AP","PKD2"
"CD2AP","PSTPIP1"
"CD2AP","WTIP"
"CD2BP2","PRPF6"
"CD36","FYN"
"CD36","ITGB1"
"CD36","LYN"
"CD36","SRC"
"CD36","THBS1"
"CD36","YES1"
"CD38","CD4"
"CD38","LCK"
"CD3D","CD3E"
"CD3E","CD3EAP"
"CD3E","CD79B"
"CD3E","LCK"
"CD3EAP","TAF1A"
"CD3G","CD3D"
"CD3G","CD3E"
"CD4","CD2"
"CD4","CD5"
"CD4","CTSD"
"CD4","CXCL12"
"CD4","CXCR4"
"CD4","HLA-DPA1"
"CD4","HLA-DQA2"
"CD4","HLA-DQB1"
"CD4","IL16"
"CD4","KCNAB2"
"CD4","LAT"
"CD4","LCK"
"CD4","PTPRC"
"CD40","BIRC3"
"CD40","CAV1"
"CD40","CD40LG"
"CD40","HSPA4"
"CD40","JAK3"
"CD40","MS4A1"
"CD40","TRAF1"
"CD40","TRAF2"
"CD40","XRCC5"
"CD44","ARHGEF1"
"CD44","CD74"
"CD44","CSK"
"CD44","EGFR"
"CD44","EPB41"
"CD44","EZR"
"CD44","LCK"
"CD44","PKN1"
"CD46","YES1"
"CD47","ITGAV"
"CD47","PTK2"
"CD47","SIRPA"
"CD47","THBS1"
"CD47","UBQLN1"
"CD48","CD2"
"CD48","CD244"
"CD48","FYN"
"CD48","LCK"
"CD5","CD6"
"CD5","PRKCB"
"CD53","CD2"
"CD53","CD4"
"CD53","IL2"
"CD59","CD2"
"CD63","AP4M1"
"CD63","ITGA6"
"CD72","BLNK"
"CD79A","BLK"
"CD79A","BLNK"
"CD79A","CD5"
"CD79A","FYN"
"CD79A","HCLS1"
"CD79B","CD5"
"CD79B","FYN"
"CD79B","LCK"
"CD79B","PTK2"
"CD80","CTLA4"
"CD81","DLG5"
"CD81","INO80B"
"CD81","ITGA4"
"CD81","KIT"
"CD82","EGFR"
"CD82","ERBB2"
"CD82","VANGL1"
"CD86","CTLA4"
"CD8A","CD3D"
"CD8A","CD8B"
"CD8A","HLA-A"
"CD8A","LAT"
"CD8A","LCK"
"CD8A","PTPRC"
"CD93","ARHGAP15"
"CD93","COL1A1"
"CD93","COL1A2"
"CD93","COL4A1"
"CD93","COL4A2"
"CD93","COL4A4"
"CD93","F12"
"CD93","MSN"
"CD93","RANBP1"
"CD93","SCYL1"
"CD99","KPNB1"
"CDC20","CCNA2"
"CDC20","PTTG1"
"CDC25A","CCNE1"
"CDC25A","CDK2"
"CDC25B","MELK"
"CDC25C","CCNA2"
"CDC25C","LZTS1"
"CDC25C","PCNA"
"CDC25C","PLK3"
"CDC34","CUL1"
"CDC37","BTBD10"
"CDC37","CDK5"
"CDC37","GCH1"
"CDC37","RPS15A"
"CDC37","SAFB"
"CDC42","BNIP2"
"CDC42","CDC42EP1"
"CDC42","DOCK7"
"CDC42","DOCK8"
"CDC42","EIF2AK2"
"CDC42","KTN1"
"CDC42","MAPK8"
"CDC42","MAPK9"
"CDC42","METAP2"
"CDC42","MYO9A"
"CDC42","PAK2"
"CDC42","PRKCI"
"CDC42","STAU1"
"CDC42","TNK2"
"CDC42","TRIP10"
"CDC42","UBR1"
"CDC42EP1","FHL3"
"CDC42EP1","RBPMS"
"CDC5L","CDKN2A"
"CDC5L","PLRG1"
"CDC6","CCNA2"
"CDC6","CDK2"
"CDC6","PCNA"
"CDC7","CDK2"
"CDH1","CSE1L"
"CDH1","CSNK2A1"
"CDH1","CTNNB1"
"CDH1","CTNND1"
"CDH1","EGFR"
"CDH1","ERBB2IP"
"CDH1","GSK3B"
"CDH1","IQGAP1"
"CDH1","IRS1"
"CDH1","PTPRF"
"CDH13","MAPK6"
"CDH2","CDH11"
"CDH2","CTNNA1"
"CDH24","CTNNB1"
"CDH3","CTNND1"
"CDH5","CTNNB1"
"CDH5","CTNND1"
"CDH5","JUP"
"CDH5","VIM"
"CDK2","COIL"
"CDK2","HIRA"
"CDK2","POLL"
"CDK2","RB1"
"CDK2","RBL1"
"CDK2","RBL2"
"CDK2","UHRF2"
"CDK2AP2","DBN1"
"CDK3","CCNC"
"CDK3","CCNE2"
"CDK3","CDC37"
"CDK4","CDC37"
"CDK4","CDKN1A"
"CDK4","DDAH2"
"CDK4","NOL12"
"CDK4","RB1"
"CDK4","RBL1"
"CDK4","RFC1"
"CDK4","RFC4"
"CDK5","ACTN1"
"CDK5","CCND2"
"CDK5","CCNG1"
"CDK5","CDC37"
"CDK5","CDK5RAP1"
"CDK5","PCNA"
"CDK5","SET"
"CDK5RAP1","EXOSC5"
"CDK5RAP2","HAP1"
"CDK5RAP2","TBC1D4"
"CDK6","CCND1"
"CDK6","CCND2"
"CDK6","CDC37"
"CDK6","CDKN2A"
"CDK6","RB1"
"CDK7","GTF2H2"
"CDK7","MNAT1"
"CDK9","CCNT1"
"CDK9","CDC34"
"CDK9","HEXIM1"
"CDK9","MED21"
"CDK9","POLR2A"
"CDK9","RB1"
"CDK9","SKP2"
"CDK9","SUPT5H"
"CDK9","ZMYM6"
"CDKL1","SMURF1"
"CDKN1A","CCNA1"
"CDKN1A","SUMO3"
"CDKN1B","CCND1"
"CDKN1B","MCM7"
"CDKN1B","UCHL1"
"CDKN1B","XPO1"
"CDKN2C","CDKN2A"
"CDKN3","CDC25A"
"CDT1","CCNA2"
"CDT1","MCM6"
"CDX2","PAX6"
"CDYL","HDAC2"
"CEACAM1","SHC1"
"CEBPA","ATF2"
"CEBPA","DBP"
"CEBPA","EP300"
"CEBPA","NFYA"
"CEBPA","RB1"
"CEBPA","RBL1"
"CEBPA","RFC1"
"CEBPA","RUNX1"
"CEBPA","SPI1"
"CEBPB","ATF2"
"CEBPB","CEBPA"
"CEBPB","CEBPD"
"CEBPB","CREB1"
"CEBPB","CREBBP"
"CEBPB","DDIT3"
"CEBPB","EP300"
"CEBPB","HMGA1"
"CEBPB","HSF1"
"CEBPB","MED23"
"CEBPB","MYB"
"CEBPB","MYC"
"CEBPB","RB1"
"CEBPB","SMARCB1"
"CEBPB","SMARCC1"
"CEBPB","SP1"
"CEBPB","SPI1"
"CEBPB","SRF"
"CEBPD","CEBPE"
"CEBPD","CEBPG"
"CEBPE","BATF3"
"CEBPE","DDIT3"
"CEBPE","SPI1"
"CEBPG","CREB3L1"
"CEBPZ","NFYB"
"CEBPZ","UBE3A"
"CELSR2","PHF10"
"CELSR3","SPTBN4"
"CENPB","ANXA7"
"CENPB","CSNK2B"
"CENPB","GSK3B"
"CENPB","PIN1"
"CENPB","RPS6KA6"
"CENPB","SMN1"
"CENPF","TOP3B"
"CENPJ","YWHAG"
"CENPT","NR5A2"
"CEP250","NEK2"
"CEP57","MEGF10"
"CEP57","UIMC1"
"CEP70","CCDC85B"
"CEP70","CDC73"
"CEP70","COIL"
"CEP70","NRIP1"
"CEP76","CCNK"
"CEP76","COIL"
"CEP76","DCTD"
"CEP76","PAICS"
"CETP","ARPC3"
"CFDP1","CSNK2A1"
"CFH","THBS1"
"CFL1","ATXN1"
"CFL1","CLCN5"
"CFL1","LIMK1"
"CFL1","RPS6KA1"
"CFL1","SLC2A4"
"CFL2","LIMK1"
"CFLAR","CASP10"
"CFLAR","CASP3"
"CFLAR","CASP6"
"CFLAR","CASP7"
"CFLAR","DAXX"
"CFLAR","DEDD2"
"CFLAR","PSEN2"
"CFLAR","RAF1"
"CFLAR","RIPK1"
"CFLAR","RIPK2"
"CFTR","PPP2R1B"
"CFTR","PRKAA1"
"CFTR","PRKAR2A"
"CFTR","PRKCA"
"CFTR","PRKG1"
"CFTR","SLC4A7"
"CFTR","SLC9A3R2"
"CFTR","SNAP23"
"CFTR","STX1A"
"CGN","ARHGEF2"
"CGN","YWHAG"
"CHAF1A","TRIM28"
"CHAF1B","CDK2"
"CHAF1B","CHAF1A"
"CHAT","NEDD9"
"CHAT","PRKCE"
"CHD3","MAN2A2"
"CHD3","PIAS4"
"CHD3","SAFB"
"CHD3","SUMO1"
"CHD3","SUMO2"
"CHD3","THOC7"
"CHD8","TOP3B"
"CHEK1","CDC25A"
"CHEK1","CDC25B"
"CHEK1","CDC25C"
"CHEK2","CDC25A"
"CHEK2","CDC25C"
"CHEK2","PLK1"
"CHEK2","PPP2R5C"
"CHEK2","PPP2R5E"
"CHEK2","RAD9A"
"CHFR","BRD4"
"CHFR","EEF1G"
"CHFR","PML"
"CHIC2","MDFI"
"CHM","RAB7A"
"CHML","RAB1A"
"CHMP1B","CHMP5"
"CHMP1B","RASSF7"
"CHMP2A","VPS4A"
"CHMP2A","VPS4B"
"CHMP4A","CHMP4B"
"CHMP4A","VPS4A"
"CHMP4B","EXOSC9"
"CHMP4B","PIAS2"
"CHMP4B","UBE2I"
"CHPF","PIN1"
"CHRM1","GPRASP2"
"CHRM3","CSNK1A1"
"CHRM3","GPRASP1"
"CHRM3","GRK6"
"CHRM3","GZMB"
"CHRM5","GPRASP1"
"CHRNA7","PIK3R1"
"CHRNB1","COPS6"
"CHUK","CDC37"
"CHUK","CTNNB1"
"CHUK","DSP"
"CHUK","EIF2AK2"
"CHUK","FKBP5"
"CHUK","HSP90AB1"
"CHUK","IKBKAP"
"CHUK","IKBKG"
"CHUK","KRT10"
"CHUK","MAP3K7"
"CHUK","PBXIP1"
"CHUK","PEBP1"
"CHUK","PRKCI"
"CHUK","PRKDC"
"CHUK","TANK"
"CHUK","TNFAIP3"
"CIB1","NRIP1"
"CIB1","PRKDC"
"CIB1","RAC3"
"CIITA","KAT2B"
"CIRBP","ATXN1"
"CIRBP","PRMT1"
"CKAP5","AURKA"
"CKM","FHL2"
"CKS1B","SKP2"
"CLEC3B","ANXA7"
"CLEC3B","RPS6KA6"
"CLIC1","AKAP9"
"CLIC1","SUMO4"
"CLINT1","CLTC"
"CLINT1","YWHAG"
"CLOCK","ARNTL2"
"CLSPN","ATR"
"CLTA","HIP1"
"CLTB","CLTC"
"CLTB","HIP1"
"CLTB","PQBP1"
"CLTC","AP1G1"
"CLTC","CLTA"
"CLTC","EPN1"
"CLTC","HGS"
"CLTC","HIP1"
"CLTC","HIP1R"
"CLTC","PICALM"
"CLTC","SCYL2"
"CLTC","SNX9"
"CLTC","TNK2"
"CLTC","TOM1"
"CLTC","VCL"
"CLTC","YWHAG"
"CLU","XRCC6"
"CMA1","SERPINA3"
"CMTM3","MAPK1"
"CMTM3","RABAC1"
"CNGB1","PNN"
"CNKSR1","ARHGEF1"
"CNKSR1","RHPN1"
"CNKSR2","INADL"
"CNKSR2","SHANK3"
"CNN1","CALM1"
"CNNM3","MDFI"
"CNOT1","CNOT2"
"CNOT1","CNOT8"
"CNOT3","CNOT8"
"CNOT4","CNOT8"
"CNOT6","CNOT8"
"CNOT7","BTG3"
"CNOT7","CDK2"
"CNOT7","CNOT6"
"CNR1","GNAI1"
"CNR1","MET"
"CNTF","IL6ST"
"CNTF","LIFR"
"CNTFR","LIFR"
"CNTN1","MAPK6"
"CNTN1","NOTCH1"
"CNTNAP1","FYN"
"CNTNAP1","PTPRB"
"CNTNAP2","ZMIZ1"
"CNTNAP4","MAST3"
"COG4","COG5"
"COIL","CDK2"
"COIL","MAD1L1"
"COIL","SART3"
"COIL","TAF9"
"COIL","TGS1"
"COL13A1","HSPG2"
"COL13A1","SPARC"
"COL17A1","ACTN1"
"COL17A1","ACTN4"
"COL17A1","CLSTN1"
"COL17A1","CTNND1"
"COL17A1","DSP"
"COL17A1","KRT18"
"COL17A1","PPL"
"COL18A1","FBLN2"
"COL1A1","BGN"
"COL1A1","COL7A1"
"COL1A1","DCN"
"COL1A1","FN1"
"COL1A1","IGFBP3"
"COL1A1","MATN2"
"COL1A1","NID1"
"COL1A1","PRELP"
"COL1A1","SPARC"
"COL1A1","TGFBI"
"COL1A1","TXN"
"COL1A1","VWF"
"COL1A2","BGN"
"COL1A2","DCN"
"COL1A2","FN1"
"COL1A2","LUM"
"COL1A2","SHBG"
"COL1A2","SPARC"
"COL1A2","TGFBI"
"COL1A2","VWF"
"COL25A1","APP"
"COL2A1","BGN"
"COL2A1","COL6A1"
"COL2A1","PCOLCE"
"COL2A1","SPARC"
"COL2A1","TGFBI"
"COL3A1","PCOLCE"
"COL3A1","SPARC"
"COL3A1","THBS1"
"COL4A1","COL4A2"
"COL4A1","FBLN2"
"COL4A1","MATN2"
"COL4A1","NID1"
"COL4A1","OSM"
"COL4A2","ANTXR2"
"COL4A2","CSNK2B"
"COL4A2","DAZAP2"
"COL4A3","COL4A3BP"
"COL4A3","MATN2"
"COL4A3BP","POM121"
"COL4A4","ANTXR2"
"COL4A4","MATN2"
"COL4A5","APP"
"COL4A5","MATN2"
"COL4A6","APP"
"COL4A6","MATN2"
"COL5A1","THBS1"
"COL7A1","HSPA8"
"COL7A1","LAMA5"
"COL7A1","SHKBP1"
"COL8A1","EFEMP2"
"COL8A1","VCL"
"COL9A2","HAP1"
"COMMD1","CUL1"
"COMT","XRN2"
"COPA","ARFGAP1"
"COPA","STX8"
"COPA","TMED2"
"COPB1","MAPK14"
"COPB1","PRKCE"
"COPB1","RYR2"
"COPB1","TRIM37"
"COPB1","USO1"
"COPB2","PRKCE"
"COPE","CBL"
"COPG2","PTGES3"
"COPS3","COPS4"
"COPS4","CCDC85B"
"COPS4","COPS2"
"COPS4","COPS5"
"COPS4","MBIP"
"COPS4","USHBP1"
"COPS5","GFER"
"COPS6","ANXA7"
"COPS6","BTBD2"
"COPS6","CDKN1A"
"COPS6","CDKN2C"
"COPS6","COPS2"
"COPS6","COX17"
"COPS6","EP300"
"COPS6","ERH"
"COPS6","GPS1"
"COPS6","MAPKAPK3"
"COPS6","MIF"
"COPS6","MYCBP"
"COPS6","ORAI2"
"COPS6","PMF1"
"COPS6","PSMD11"
"COPS6","RBX1"
"COPS6","SNRPG"
"COPS6","STX5"
"COPS6","TRIB3"
"COPS7A","COPS2"
"COPS7A","GPS1"
"COPS7A","PMF1"
"COPS7B","PMF1"
"COPS8","COPS2"
"CORO2B","IGLON5"
"COX17","COPS6"
"COX17","SUMO2"
"COX5A","COPS6"
"CP","LTF"
"CPB2","PLG"
"CPE","POLA2"
"CPE","POLDIP2"
"CPNE1","BCOR"
"CPNE2","MYCBP"
"CPNE6","MAPK11"
"CPNE7","CALCOCO2"
"CPSF1","MCM2"
